f,i,q,0.00,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00
1.00,67.50,0.85,0.79,-0.01,-0.22,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.80,0.79,-0.01,-0.21,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.75,0.80,-0.02,-0.21,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.70,0.80,-0.02,-0.21,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.65,0.80,-0.02,-0.20,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.60,0.81,-0.02,-0.20,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.55,0.81,-0.02,-0.20,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.50,0.82,-0.02,-0.19,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.45,0.82,-0.02,-0.19,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.40,0.83,-0.02,-0.18,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.35,0.83,-0.02,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.30,0.84,-0.02,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.25,0.85,-0.02,-0.16,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.20,0.86,-0.01,-0.14,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.15,0.88,-0.01,-0.13,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.10,0.90,-0.01,-0.11,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,67.50,0.05,0.93,0.00,-0.07,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,1.00,0.79,0.00,-0.22,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.95,0.80,-0.01,-0.21,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.90,0.80,-0.01,-0.21,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.85,0.80,-0.01,-0.20,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.80,0.81,-0.01,-0.20,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.75,0.81,-0.02,-0.20,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.70,0.81,-0.02,-0.20,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.65,0.81,-0.02,-0.19,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.60,0.82,-0.02,-0.19,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.55,0.82,-0.02,-0.19,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.50,0.83,-0.02,-0.18,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.45,0.83,-0.02,-0.18,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.40,0.84,-0.02,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.35,0.84,-0.02,-0.16,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.30,0.85,-0.02,-0.16,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.25,0.86,-0.01,-0.15,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.20,0.87,-0.01,-0.13,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.15,0.89,-0.01,-0.12,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.10,0.91,-0.01,-0.10,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,65.00,0.05,0.93,0.00,-0.07,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,1.00,0.80,0.00,-0.20,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.95,0.81,-0.01,-0.20,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.90,0.81,-0.01,-0.19,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.85,0.81,-0.01,-0.19,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.80,0.82,-0.01,-0.19,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.75,0.82,-0.01,-0.19,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.70,0.82,-0.02,-0.18,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.65,0.82,-0.02,-0.18,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.60,0.83,-0.02,-0.18,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.55,0.83,-0.02,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.50,0.84,-0.02,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.45,0.84,-0.02,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.40,0.85,-0.02,-0.16,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.35,0.85,-0.02,-0.15,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.30,0.86,-0.01,-0.15,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.25,0.87,-0.01,-0.14,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.20,0.88,-0.01,-0.13,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.15,0.90,-0.01,-0.11,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.10,0.91,-0.01,-0.09,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,62.50,0.05,0.94,0.00,-0.07,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,1.00,0.82,0.00,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.95,0.82,-0.01,-0.19,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.90,0.82,-0.01,-0.18,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.85,0.82,-0.01,-0.18,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.80,0.83,-0.01,-0.18,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.75,0.83,-0.01,-0.17,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.70,0.83,-0.01,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.65,0.84,-0.01,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.60,0.84,-0.02,-0.17,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.55,0.84,-0.02,-0.16,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.50,0.85,-0.02,-0.16,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.45,0.85,-0.02,-0.15,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.40,0.86,-0.01,-0.15,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.35,0.86,-0.01,-0.14,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.30,0.87,-0.01,-0.14,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.25,0.88,-0.01,-0.13,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.20,0.89,-0.01,-0.12,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.15,0.90,-0.01,-0.10,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.10,0.92,0.00,-0.09,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,60.00,0.05,0.94,0.00,-0.06,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,1.00,0.83,0.00,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.95,0.83,0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.90,0.83,-0.01,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.85,0.84,-0.01,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.80,0.84,-0.01,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.75,0.84,-0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.70,0.84,-0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.65,0.85,-0.01,-0.16,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.60,0.85,-0.01,-0.15,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.55,0.85,-0.01,-0.15,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.50,0.86,-0.01,-0.15,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.45,0.86,-0.01,-0.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.40,0.87,-0.01,-0.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.35,0.87,-0.01,-0.13,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.30,0.88,-0.01,-0.13,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.25,0.89,-0.01,-0.12,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.20,0.90,-0.01,-0.11,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.15,0.91,-0.01,-0.09,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.10,0.92,0.00,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,57.50,0.05,0.95,0.00,-0.06,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,1.00,0.84,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.95,0.84,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.90,0.85,-0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.85,0.85,-0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.80,0.85,-0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.75,0.85,-0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.70,0.85,-0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.65,0.86,-0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.60,0.86,-0.01,-0.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.55,0.86,-0.01,-0.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.50,0.87,-0.01,-0.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.45,0.87,-0.01,-0.13,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.40,0.87,-0.01,-0.13,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.35,0.88,-0.01,-0.12,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.30,0.89,-0.01,-0.12,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.25,0.89,-0.01,-0.11,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.20,0.90,-0.01,-0.10,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.15,0.92,0.00,-0.09,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.10,0.93,0.00,-0.07,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,55.00,0.05,0.95,0.00,-0.05,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,1.00,0.85,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.95,0.85,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.90,0.86,-0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.85,0.86,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.80,0.86,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.75,0.86,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.70,0.87,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.65,0.87,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.60,0.87,-0.01,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.55,0.87,-0.01,-0.13,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.50,0.88,-0.01,-0.13,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.45,0.88,-0.01,-0.12,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.40,0.88,-0.01,-0.12,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.35,0.89,-0.01,-0.11,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.30,0.90,-0.01,-0.11,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.25,0.90,-0.01,-0.10,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.20,0.91,0.00,-0.09,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.15,0.92,0.00,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.10,0.94,0.00,-0.07,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,52.50,0.05,0.96,0.00,-0.05,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,1.00,0.86,0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.95,0.87,0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.90,0.87,-0.01,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.85,0.87,-0.01,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.80,0.87,-0.01,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.75,0.87,-0.01,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.70,0.88,-0.01,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.65,0.88,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.60,0.88,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.55,0.88,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.50,0.89,-0.01,-0.12,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.45,0.89,-0.01,-0.11,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.40,0.89,-0.01,-0.11,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.35,0.90,-0.01,-0.10,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.30,0.90,-0.01,-0.10,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.25,0.91,0.00,-0.09,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.20,0.92,0.00,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.15,0.93,0.00,-0.07,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.10,0.94,0.00,-0.06,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,50.00,0.05,0.96,0.00,-0.04,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,1.00,0.87,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.95,0.88,0.00,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.90,0.88,0.00,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.85,0.88,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.80,0.88,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.75,0.88,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.70,0.89,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.65,0.89,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.60,0.89,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.55,0.89,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.50,0.90,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.45,0.90,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.40,0.90,-0.01,-0.10,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.35,0.91,0.00,-0.09,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.30,0.91,0.00,-0.09,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.25,0.92,0.00,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.20,0.93,0.00,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.15,0.94,0.00,-0.07,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.10,0.95,0.00,-0.05,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,47.50,0.05,0.96,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,1.00,0.89,0.00,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.95,0.89,0.00,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.90,0.89,0.00,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.85,0.89,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.80,0.89,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.75,0.90,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.70,0.90,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.65,0.90,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.60,0.90,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.55,0.90,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.50,0.91,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.45,0.91,-0.01,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.40,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.35,0.92,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.30,0.92,0.00,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.25,0.93,0.00,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.20,0.93,0.00,-0.07,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.15,0.94,0.00,-0.06,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.10,0.95,0.00,-0.05,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,45.00,0.05,0.97,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,1.00,0.90,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.95,0.90,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.90,0.90,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.85,0.90,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.80,0.90,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.75,0.91,-0.01,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.70,0.91,-0.01,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.65,0.91,-0.01,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.60,0.91,-0.01,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.55,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.50,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.45,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.40,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.35,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.30,0.93,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.25,0.93,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.20,0.94,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.15,0.95,0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.10,0.96,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,42.50,0.05,0.97,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,1.00,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.95,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.90,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.85,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.80,0.91,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.75,0.92,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.70,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.65,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.60,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.55,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.50,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.45,0.93,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.40,0.93,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.35,0.93,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.30,0.94,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.25,0.94,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.20,0.95,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.15,0.95,0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.10,0.96,0.01,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,40.00,0.05,0.97,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,37.50,1.00,0.92,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
